A	B	DA	DB	R	ID	PA	PB
19	20	0	6	0	251	1	1
19	20	0	5	0	251	1	1
10	20	0	2	0	251	1	1
19	20	0	4	1	251	1	1
18	20	0	7	1	251	1	1
18	20	0	30	0	251	1	1
19	20	0	14	0	251	1	1
19	20	0	21	0	251	1	1
18	20	0	5	0	251	1	1
9	20	0	2	1	251	1	1
4	20	0	1	0	251	1	1
19	20	0	3	1	251	1	1
19	20	0	7	0	251	1	1
19	20	0	6	1	251	1	1
19	20	0	5	1	251	1	1
19	20	0	30	0	251	1	1
18	20	0	21	0	251	1	1
18	20	0	14	0	251	1	1
1	20	0	1	0	251	1	1
19	20	0	4	1	251	1	1
19	20	0	14	1	251	1	1
19	20	0	21	1	251	1	1
9	20	0	60	1	252	1	1
9	20	0	180	0	252	1	1
11	20	0	60	0	252	1	1
14	20	0	21	0	252	1	1
12	20	0	14	1	252	1	1
6	20	0	14	0	252	1	1
12	20	0	21	0	252	1	1
19	20	0	30	1	252	1	1
2	20	0	14	0	252	1	1
19	20	0	21	1	252	1	1
1	20	0	14	0	252	1	1
15	20	0	21	1	252	1	1
1	20	0	21	1	252	1	1
1	20	0	30	1	252	1	1
2	20	0	21	1	252	1	1
2	20	0	30	1	252	1	1
1	20	0	60	1	252	1	1
2	20	0	60	0	252	1	1
3	20	0	30	0	252	1	1
3	20	0	21	1	252	1	1
2	20	0	14	1	252	1	1
1	20	0	7	0	252	1	1
1	20	0	14	1	252	1	1
1	20	0	90	0	252	1	1
1	20	0	21	0	252	1	1
1	20	0	30	0	252	1	1
2	20	0	21	0	252	1	1
3	20	0	14	0	252	1	1
19	20	0	21	1	252	1	1
2	20	0	30	1	252	1	1
3	20	0	30	0	252	1	1
3	20	0	21	0	252	1	1
2	20	0	14	0	252	1	1
18	20	0	21	1	252	1	1
1	20	0	14	0	252	1	1
1	20	0	7	0	252	1	1
5	10	0	60	1	253	1	1
4	10	0	365	0	253	1	1
6	10	0	60	1	253	1	1
6	10	0	90	1	253	1	1
1	10	0	30	1	253	1	1
1	10	0	60	1	253	1	1
5	10	0	30	1	253	1	1
6	10	0	365	0	253	1	1
6	10	0	21	1	253	1	1
7	10	0	365	0	253	1	1
6	10	0	14	1	253	1	1
5	10	0	180	0	253	1	1
4	10	0	60	1	253	1	1
4	10	0	180	1	253	1	1
5	10	0	365	0	253	1	1
6	10	0	180	1	253	1	1
8	10	0	180	1	253	1	1
1	10	0	60	1	253	1	1
8	10	0	365	0	253	1	1
9	10	0	365	0	253	1	1
6	10	0	365	0	253	1	1
7	10	0	365	0	253	1	1
4	10	0	365	1	253	1	1
5	10	0	180	1	253	1	1
3	10	0	180	1	253	1	1
4	10	0	180	1	253	1	1
5	10	0	365	0	253	1	1
3	10	0	365	1	253	1	1
6	10	0	180	1	253	1	1
2	10	0	365	1	253	1	1
7	10	0	180	1	253	1	1
1	10	0	365	1	253	1	1
6	10	0	365	0	253	1	1
5	10	0	90	1	253	1	1
4	10	0	365	0	253	1	1
5	10	0	180	1	253	1	1
5	10	0	60	0	254	1	1
5	10	0	14	0	254	1	1
5	10	0	6	0	254	1	1
4	10	0	5	0	254	1	1
9	10	0	7	0	254	1	1
5	10	0	1	1	254	1	1
6	10	0	7	0	254	1	1
4	10	0	21	0	254	1	1
6	10	0	6	0	254	1	1
5	10	0	2	1	254	1	1
4	10	0	30	0	254	1	1
4	10	0	2	1	254	1	1
5	10	0	3	1	254	1	1
5	10	0	14	0	254	1	1
4	10	0	4	1	254	1	1
5	10	0	4	1	254	1	1
5	10	0	5	0	254	1	1
4	10	0	5	0	254	1	1
5	10	0	1	1	254	1	1
4	10	0	3	1	254	1	1
6	10	0	3	0	254	1	1
6	10	0	2	1	254	1	1
4	10	0	6	0	254	1	1
7	10	0	2	1	254	1	1
5	10	0	3	1	254	1	1
6	10	0	4	0	254	1	1
4	10	0	4	0	254	1	1
5	10	0	4	0	254	1	1
5	10	0	2	1	254	1	1
4	10	0	5	0	254	1	1
3	10	0	5	1	254	1	1
5	10	0	5	0	254	1	1
6	10	0	3	0	254	1	1
6	10	0	2	1	254	1	1
4	10	0	3	1	254	1	1
4	10	0	6	0	254	1	1
9	20	0	60	1	255	1	1
9	20	0	180	0	255	1	1
11	20	0	60	0	255	1	1
14	20	0	21	1	255	1	1
2	20	0	14	1	255	1	1
3	20	0	21	1	255	1	1
8	20	0	180	0	255	1	1
13	20	0	14	1	255	1	1
6	20	0	365	0	255	1	1
12	20	0	21	1	255	1	1
15	20	0	7	1	255	1	1
15	20	0	6	1	255	1	1
10	20	0	60	1	255	1	1
9	20	0	90	1	255	1	1
9	20	0	180	1	255	1	1
13	20	0	365	0	255	1	1
14	20	0	365	0	255	1	1
13	20	0	180	1	255	1	1
17	20	0	365	0	255	1	1
18	20	0	365	0	255	1	1
19	20	0	365	0	255	1	1
1	20	0	60	1	255	1	1
8	20	0	180	1	255	1	1
2	20	0	60	1	255	1	1
10	20	0	180	1	255	1	1
11	20	0	180	1	255	1	1
12	20	0	180	1	255	1	1
10	20	0	365	0	255	1	1
3	20	0	90	1	255	1	1
9	20	0	180	1	255	1	1
8	20	0	365	0	255	1	1
4	20	0	180	1	255	1	1
2	20	0	180	1	255	1	1
3	20	0	180	1	255	1	1
13	20	0	180	1	255	1	1
11	20	0	365	0	255	1	1
9	20	0	60	0	256	1	1
10	20	0	21	0	256	1	1
11	20	0	7	1	256	1	1
7	20	0	30	1	256	1	1
10	20	0	60	0	256	1	1
13	20	0	60	0	256	1	1
12	20	0	5	1	256	1	1
8	20	0	60	0	256	1	1
13	20	0	4	1	256	1	1
7	20	0	90	0	256	1	1
12	20	0	6	1	256	1	1
9	20	0	21	1	256	1	1
11	20	0	21	1	256	1	1
9	20	0	60	0	256	1	1
11	20	0	30	1	256	1	1
16	20	0	90	0	256	1	1
15	20	0	90	0	256	1	1
10	20	0	21	1	256	1	1
10	20	0	30	1	256	1	1
11	20	0	60	0	256	1	1
9	20	0	30	1	256	1	1
12	20	0	21	1	256	1	1
12	20	0	14	1	256	1	1
7	20	0	60	0	256	1	1
11	20	0	21	1	256	1	1
8	20	0	30	1	256	1	1
9	20	0	21	1	256	1	1
11	20	0	30	1	256	1	1
8	20	0	60	0	256	1	1
6	20	0	60	1	256	1	1
10	20	0	30	1	256	1	1
12	20	0	30	1	256	1	1
9	20	0	60	0	256	1	1
12	20	0	21	1	256	1	1
13	20	0	30	1	256	1	1
10	20	0	60	0	256	1	1
9	20	0	60	1	257	1	1
9	20	0	180	1	257	1	1
10	20	0	365	0	257	1	1
13	20	0	90	0	257	1	1
3	20	0	30	1	257	1	1
1	20	0	30	1	257	1	1
2	20	0	30	1	257	1	1
4	20	0	60	1	257	1	1
9	20	0	365	1	257	1	1
1	20	0	90	1	257	1	1
1	20	0	60	1	257	1	1
11	20	0	365	0	257	1	1
2	20	0	60	1	257	1	1
12	20	0	365	0	257	1	1
10	20	0	180	0	257	1	1
14	20	0	365	0	257	1	1
9	20	0	90	1	257	1	1
5	20	0	60	1	257	1	1
9	20	0	180	0	257	1	1
10	20	0	90	1	257	1	1
7	20	0	90	0	257	1	1
15	20	0	180	0	257	1	1
8	20	0	90	1	257	1	1
6	20	0	90	1	257	1	1
8	20	0	180	0	257	1	1
11	20	0	90	1	257	1	1
7	20	0	180	0	257	1	1
12	20	0	90	0	257	1	1
5	20	0	90	1	257	1	1
9	20	0	90	1	257	1	1
9	20	0	180	1	257	1	1
10	20	0	180	0	257	1	1
7	20	0	90	1	257	1	1
10	20	0	90	1	257	1	1
11	20	0	180	0	257	1	1
8	20	0	90	1	257	1	1
9	20	0	60	0	258	1	1
10	20	0	21	0	258	1	1
11	20	0	7	1	258	1	1
7	20	0	30	0	258	1	1
17	20	0	30	0	258	1	1
12	20	0	3	1	258	1	1
7	20	0	60	0	258	1	1
13	20	0	3	1	258	1	1
6	20	0	90	0	258	1	1
12	20	0	4	0	258	1	1
19	20	0	30	0	258	1	1
19	20	0	60	0	258	1	1
6	20	0	3	1	258	1	1
12	20	0	7	0	258	1	1
8	20	0	3	1	258	1	1
10	20	0	5	0	258	1	1
19	20	0	21	0	258	1	1
4	20	0	2	1	258	1	1
4	20	0	3	1	258	1	1
10	20	0	7	0	258	1	1
9	20	0	5	1	258	1	1
11	20	0	7	0	258	1	1
10	20	0	4	1	258	1	1
11	20	0	6	0	258	1	1
9	20	0	6	0	258	1	1
9	20	0	4	1	258	1	1
10	20	0	6	0	258	1	1
8	20	0	5	0	258	1	1
8	20	0	4	1	258	1	1
10	20	0	5	0	258	1	1
10	20	0	3	1	258	1	1
11	20	0	4	0	258	1	1
7	20	0	5	0	258	1	1
9	20	0	3	1	258	1	1
10	20	0	4	0	258	1	1
7	20	0	4	1	258	1	1
5	10	0	60	1	259	1	1
4	10	0	365	0	259	1	1
6	10	0	60	1	259	1	1
6	10	0	90	0	259	1	1
1	10	0	21	1	259	1	1
2	10	0	21	1	259	1	1
5	10	0	21	1	259	1	1
6	10	0	14	1	259	1	1
5	10	0	365	0	259	1	1
5	10	0	30	1	259	1	1
6	10	0	365	1	259	1	1
1	10	0	30	1	259	1	1
7	10	0	365	1	259	1	1
1	10	0	60	1	259	1	1
1	10	0	90	0	259	1	1
1	10	0	14	1	259	1	1
1	10	0	21	1	259	1	1
1	10	0	180	0	259	1	1
1	10	0	7	1	259	1	1
1	10	0	6	1	259	1	1
1	10	0	5	1	259	1	1
2	10	0	90	0	259	1	1
1	10	0	4	1	259	1	1
1	10	0	30	1	259	1	1
9	10	0	365	1	259	1	1
1	10	0	60	1	259	1	1
7	10	0	365	1	259	1	1
1	10	0	365	0	259	1	1
1	10	0	90	0	259	1	1
1	10	0	21	1	259	1	1
1	10	0	14	1	259	1	1
1	10	0	7	1	259	1	1
8	10	0	365	1	259	1	1
1	10	0	180	0	259	1	1
1	10	0	6	1	259	1	1
1	10	0	30	1	259	1	1
4.5	10	0	60	0	260	1	1
5	10	0	14	0	260	1	1
5	10	0	6	0	260	1	1
4	10	0	5	0	260	1	1
9.5	10	0	7	0	260	1	1
4.5	10	0	1	0	260	1	1
5.5	10	0	2	0	260	1	1
5	10	0	2	0	260	1	1
3	10	0	1	0	260	1	1
5	10	0	1	1	260	1	1
9.5	10	0	5	0	260	1	1
9.5	10	0	4	0	260	1	1
9.5	10	0	3	0	260	1	1
9.5	10	0	2	1	260	1	1
9.5	10	0	6	0	260	1	1
9.5	10	0	14	0	260	1	1
9.5	10	0	7	0	260	1	1
9	10	0	3	0	260	1	1
9.5	10	0	1	0	260	1	1
9	10	0	1	0	260	1	1
3	10	0	1	0	260	1	1
2.5	10	0	1	1	260	1	1
9	10	0	2	0	260	1	1
8.5	10	0	1	0	260	1	1
3.5	10	0	1	0	260	1	1
4	10	0	1	0	260	1	1
2	10	0	1	0	260	1	1
7.5	10	0	1	0	260	1	1
1.5	10	0	1	1	260	1	1
1	10	0	1	1	260	1	1
4.5	10	0	1	0	260	1	1
0.5	10	0	1	1	260	1	1
3	10	0	1	0	260	1	1
2.5	10	0	1	1	260	1	1
5	10	0	1	0	260	1	1
5.5	10	0	1	0	260	1	1
9	20	0	60	1	261	1	1
9	20	0	180	0	261	1	1
11	20	0	60	0	261	1	1
14	20	0	21	0	261	1	1
12	20	0	14	0	261	1	1
19	20	0	21	0	261	1	1
19	20	0	14	0	261	1	1
13	20	0	4	0	261	1	1
19	20	0	7	0	261	1	1
12	20	0	2	1	261	1	1
18	20	0	21	0	261	1	1
9	20	0	2	1	261	1	1
17	20	0	21	0	261	1	1
10	20	0	4	0	261	1	1
7	20	0	1	1	261	1	1
11	20	0	5	0	261	1	1
10	20	0	2	1	261	1	1
10	20	0	6	0	261	1	1
11	20	0	2	1	261	1	1
10	20	0	5	0	261	1	1
9	20	0	3	1	261	1	1
11	20	0	4	1	261	1	1
11	20	0	6	0	261	1	1
10	20	0	3	0	261	1	1
7	20	0	2	1	261	1	1
12	20	0	5	0	261	1	1
8	20	0	3	1	261	1	1
10	20	0	4	0	261	1	1
11	20	0	3	0	261	1	1
10	20	0	2	1	261	1	1
12	20	0	3	0	261	1	1
9	20	0	4	0	261	1	1
9	20	0	3	0	261	1	1
9	20	0	2	1	261	1	1
7	20	0	3	1	261	1	1
9	20	0	5	1	261	1	1
10	20	0	60	0	262	1	1
10	20	0	21	0	262	1	1
11	20	0	7	0	262	1	1
9	20	0	5	0	262	1	1
19	20	0	7	0	262	1	1
11	20	0	1	1	262	1	1
15	20	0	14	0	262	1	1
11	20	0	2	1	262	1	1
7	20	0	14	0	262	1	1
12	20	0	1	1	262	1	1
9	20	0	7	0	262	1	1
10	20	0	3	0	262	1	1
9	20	0	2	1	262	1	1
9	20	0	4	0	262	1	1
10	20	0	2	1	262	1	1
9	20	0	3	0	262	1	1
8	20	0	2	1	262	1	1
12	20	0	2	1	262	1	1
9	20	0	6	0	262	1	1
11	20	0	3	0	262	1	1
11	20	0	2	1	262	1	1
10	20	0	4	0	262	1	1
13	20	0	2	1	262	1	1
8	20	0	3	0	262	1	1
7	20	0	2	1	262	1	1
12	20	0	4	0	262	1	1
13	20	0	3	0	262	1	1
14	20	0	3	0	262	1	1
13	20	0	4	0	262	1	1
9	20	0	3	0	262	1	1
10	20	0	2	1	262	1	1
10	20	0	3	1	262	1	1
11	20	0	3	0	262	1	1
12	20	0	2	1	262	1	1
11	20	0	2	1	262	1	1
8	20	0	4	0	262	1	1
9	20	0	60	0	263	1	1
10	20	0	21	0	263	1	1
11	20	0	7	1	263	1	1
7	20	0	30	1	263	1	1
10	20	0	60	0	263	1	1
13	20	0	60	1	263	1	1
1	20	0	14	1	263	1	1
1	20	0	7	1	263	1	1
9	20	0	90	0	263	1	1
16	20	0	90	1	263	1	1
1	20	0	21	0	263	1	1
1	20	0	30	1	263	1	1
2	20	0	21	1	263	1	1
2	20	0	30	1	263	1	1
1	20	0	60	1	263	1	1
2	20	0	60	1	263	1	1
4	20	0	180	1	263	1	1
1	20	0	90	1	263	1	1
1	20	0	180	1	263	1	1
5	20	0	365	1	263	1	1
1	20	0	365	1	263	1	1
2	20	0	365	1	263	1	1
3	20	0	365	0	263	1	1
4	20	0	365	0	263	1	1
10	20	0	365	1	263	1	1
2	20	0	180	1	263	1	1
3	20	0	180	1	263	1	1
6	20	0	365	1	263	1	1
7	20	0	365	1	263	1	1
8	20	0	365	1	263	1	1
1	20	0	180	1	263	1	1
5	20	0	365	1	263	1	1
1	20	0	365	1	263	1	1
2	20	0	365	1	263	1	1
3	20	0	365	1	263	1	1
4	20	0	365	1	263	1	1
10	20	0	60	0	264	1	1
10	20	0	21	0	264	1	1
11	20	0	7	0	264	1	1
9	20	0	5	1	264	1	1
18	20	0	30	0	264	1	1
17	20	0	21	0	264	1	1
12	20	0	2	0	264	1	1
19	20	0	14	0	264	1	1
19	20	0	7	0	264	1	1
11	20	0	2	0	264	1	1
19	20	0	4	0	264	1	1
10	20	0	1	1	264	1	1
19	20	0	6	0	264	1	1
11	20	0	1	1	264	1	1
10	20	0	3	0	264	1	1
7	20	0	1	1	264	1	1
9	20	0	3	0	264	1	1
10	20	0	2	1	264	1	1
14	20	0	4	0	264	1	1
9	20	0	2	1	264	1	1
11	20	0	3	0	264	1	1
12	20	0	3	0	264	1	1
12	20	0	2	1	264	1	1
14	20	0	5	0	264	1	1
8	20	0	2	1	264	1	1
11	20	0	4	0	264	1	1
10	20	0	3	0	264	1	1
11	20	0	2	1	264	1	1
13	20	0	3	0	264	1	1
10	20	0	2	1	264	1	1
9	20	0	3	0	264	1	1
9	20	0	2	1	264	1	1
11	20	0	3	0	264	1	1
13	20	0	2	0	264	1	1
8	20	0	3	0	264	1	1
7	20	0	3	0	264	1	1
5	10	0	60	1	265	1	1
4	10	0	365	1	265	1	1
6	10	0	365	1	265	1	1
8	10	0	365	1	265	1	1
1	10	0	365	1	265	1	1
2	10	0	365	1	265	1	1
5	10	0	365	1	265	1	1
3	10	0	365	1	265	1	1
7	10	0	365	1	265	1	1
1	10	0	180	1	265	1	1
9	10	0	365	1	265	1	1
3	10	0	180	1	265	1	1
6	10	0	180	1	265	1	1
4	10	0	365	1	265	1	1
6	10	0	365	1	265	1	1
8	10	0	365	1	265	1	1
1	10	0	365	1	265	1	1
2	10	0	365	1	265	1	1
5	10	0	365	1	265	1	1
9	10	0	180	1	265	1	1
7	10	0	365	1	265	1	1
8	10	0	180	1	265	1	1
9	10	0	365	1	265	1	1
7	10	0	180	1	265	1	1
8	10	0	90	1	265	1	1
6	10	0	180	1	265	1	1
6	10	0	365	1	265	1	1
8	10	0	365	1	265	1	1
4	10	0	365	1	265	1	1
9	10	0	90	1	265	1	1
5	10	0	365	1	265	1	1
9	10	0	180	1	265	1	1
7	10	0	365	1	265	1	1
8	10	0	180	1	265	1	1
9	10	0	365	1	265	1	1
7	10	0	180	1	265	1	1
5	10	0	60	1	266	1	1
4	10	0	365	1	266	1	1
6	10	0	365	1	266	1	1
8	10	0	365	1	266	1	1
1	10	0	365	1	266	1	1
2	10	0	365	1	266	1	1
5	10	0	365	1	266	1	1
3	10	0	365	1	266	1	1
7	10	0	365	1	266	1	1
1	10	0	180	1	266	1	1
9	10	0	365	1	266	1	1
3	10	0	180	1	266	1	1
6	10	0	180	1	266	1	1
4	10	0	365	1	266	1	1
6	10	0	365	1	266	1	1
8	10	0	365	1	266	1	1
1	10	0	365	1	266	1	1
2	10	0	365	1	266	1	1
5	10	0	365	1	266	1	1
9	10	0	180	1	266	1	1
7	10	0	365	1	266	1	1
8	10	0	180	1	266	1	1
9	10	0	365	1	266	1	1
7	10	0	180	1	266	1	1
8	10	0	90	1	266	1	1
6	10	0	180	1	266	1	1
6	10	0	365	1	266	1	1
8	10	0	365	1	266	1	1
4	10	0	365	1	266	1	1
9	10	0	90	1	266	1	1
5	10	0	365	1	266	1	1
9	10	0	180	1	266	1	1
7	10	0	365	1	266	1	1
8	10	0	180	1	266	1	1
9	10	0	365	1	266	1	1
7	10	0	180	1	266	1	1
9	20	0	60	0	267	1	1
10	20	0	21	0	267	1	1
11	20	0	7	0	267	1	1
9	20	0	5	1	267	1	1
17	20	0	30	0	267	1	1
16	20	0	21	0	267	1	1
12	20	0	2	1	267	1	1
8	20	0	21	0	267	1	1
14	20	0	1	1	267	1	1
10	20	0	7	0	267	1	1
11	20	0	2	0	267	1	1
19	20	0	21	0	267	1	1
19	20	0	30	1	267	1	1
19	20	0	14	0	267	1	1
18	20	0	30	1	267	1	1
18	20	0	21	0	267	1	1
19	20	0	60	0	267	1	1
18	20	0	14	0	267	1	1
17	20	0	21	0	267	1	1
17	20	0	30	1	267	1	1
17	20	0	14	0	267	1	1
19	20	0	7	0	267	1	1
19	20	0	6	0	267	1	1
19	20	0	21	0	267	1	1
5	20	0	1	1	267	1	1
2	20	0	1	1	267	1	1
3	20	0	2	1	267	1	1
2	20	0	2	1	267	1	1
5	20	0	2	1	267	1	1
10	20	0	4	1	267	1	1
12	20	0	7	1	267	1	1
1	20	0	3	1	267	1	1
11	20	0	7	0	267	1	1
13	20	0	7	1	267	1	1
1	20	0	4	1	267	1	1
1	20	0	5	1	267	1	1
9	20	0	60	0	268	1	1
10	20	0	21	0	268	1	1
11	20	0	7	0	268	1	1
9	20	0	5	0	268	1	1
12	20	0	1	0	268	1	1
18	20	0	4	0	268	1	1
13	20	0	0.25	1	268	1	1
9	20	0	3	0	268	1	1
10	20	0	1	1	268	1	1
8	20	0	5	0	268	1	1
8	20	0	4	0	268	1	1
9	20	0	1	1	268	1	1
11	20	0	1	1	268	1	1
9	20	0	2	1	268	1	1
9	20	0	4	0	268	1	1
10	20	0	2	1	268	1	1
8	20	0	6	0	268	1	1
7	20	0	7	0	268	1	1
8	20	0	3	0	268	1	1
8	20	0	2	1	268	1	1
12	20	0	1	1	268	1	1
11	20	0	2	0	268	1	1
13	20	0	1	1	268	1	1
9	20	0	3	0	268	1	1
7	20	0	3	0	268	1	1
9	20	0	2	1	268	1	1
14	20	0	1	1	268	1	1
10	20	0	2	0	268	1	1
11	20	0	1	1	268	1	1
7	20	0	4	0	268	1	1
8	20	0	3	0	268	1	1
8	20	0	2	1	268	1	1
12	20	0	1	0	268	1	1
11	20	0	2	0	268	1	1
6	20	0	3	0	268	1	1
7	20	0	2	1	268	1	1
9	20	0	60	1	269	1	1
9	20	0	180	1	269	1	1
10	20	0	365	1	269	1	1
13	20	0	365	1	269	1	1
1	20	0	365	1	269	1	1
2	20	0	365	1	269	1	1
16	20	0	365	1	269	1	1
3	20	0	365	1	269	1	1
18	20	0	365	1	269	1	1
7	20	0	365	1	269	1	1
17	20	0	365	1	269	1	1
19	20	0	365	1	269	1	1
15	20	0	365	1	269	1	1
14	20	0	365	1	269	1	1
12	20	0	365	1	269	1	1
13	20	0	365	1	269	1	1
11	20	0	365	1	269	1	1
10	20	0	365	1	269	1	1
16	20	0	365	1	269	1	1
18	20	0	180	1	269	1	1
18	20	0	365	1	269	1	1
17	20	0	180	1	269	1	1
17	20	0	365	1	269	1	1
19	20	0	365	1	269	1	1
19	20	0	180	1	269	1	1
15	20	0	365	1	269	1	1
16	20	0	180	1	269	1	1
14	20	0	365	1	269	1	1
15	20	0	180	1	269	1	1
19	20	0	90	1	269	1	1
16	20	0	365	1	269	1	1
18	20	0	180	1	269	1	1
18	20	0	365	1	269	1	1
17	20	0	180	1	269	1	1
17	20	0	365	1	269	1	1
19	20	0	365	1	269	1	1
9	20	0	60	1	270	1	1
9	20	0	180	1	270	1	1
10	20	0	365	1	270	1	1
13	20	0	365	0	270	1	1
1	20	0	90	1	270	1	1
2	20	0	90	1	270	1	1
1	20	0	180	1	270	1	1
2	20	0	180	1	270	1	1
14	20	0	365	1	270	1	1
1	20	0	365	1	270	1	1
2	20	0	365	1	270	1	1
15	20	0	365	1	270	1	1
3	20	0	365	1	270	1	1
4	20	0	365	1	270	1	1
16	20	0	365	1	270	1	1
17	20	0	365	1	270	1	1
12	20	0	365	1	270	1	1
5	20	0	365	1	270	1	1
13	20	0	365	1	270	1	1
18	20	0	365	1	270	1	1
14	20	0	365	1	270	1	1
19	20	0	365	1	270	1	1
11	20	0	365	1	270	1	1
15	20	0	365	1	270	1	1
17	20	0	180	1	270	1	1
18	20	0	180	1	270	1	1
16	20	0	365	1	270	1	1
17	20	0	365	1	270	1	1
12	20	0	365	1	270	1	1
16	20	0	180	1	270	1	1
13	20	0	365	1	270	1	1
18	20	0	365	1	270	1	1
14	20	0	365	1	270	1	1
19	20	0	365	1	270	1	1
19	20	0	180	0	270	1	1
15	20	0	365	1	270	1	1
5	10	0	60	0	271	1	1
5	10	0	14	0	271	1	1
5	10	0	6	0	271	1	1
4	10	0	5	0	271	1	1
9	10	0	7	0	271	1	1
5	10	0	1	1	271	1	1
6	10	0	7	1	271	1	1
9	10	0	21	1	271	1	1
9	10	0	30	1	271	1	1
2	10	0	30	1	271	1	1
1	10	0	30	1	271	1	1
1	10	0	60	1	271	1	1
1	10	0	21	0	271	1	1
1	10	0	14	0	271	1	1
2	10	0	21	1	271	1	1
2	10	0	60	1	271	1	1
1	10	0	90	1	271	1	1
2	10	0	90	1	271	1	1
1	10	0	180	0	271	1	1
2	10	0	14	1	271	1	1
1	10	0	7	1	271	1	1
2	10	0	30	1	271	1	1
1	10	0	30	1	271	1	1
1	10	0	60	1	271	1	1
1	10	0	21	1	271	1	1
1	10	0	14	1	271	1	1
1	10	0	365	1	271	1	1
2	10	0	180	1	271	1	1
1	10	0	90	0	271	1	1
2	10	0	90	1	271	1	1
1	10	0	180	1	271	1	1
2	10	0	365	0	271	1	1
2	10	0	60	1	271	1	1
1	10	0	7	0	271	1	1
1	10	0	30	1	271	1	1
1	10	0	60	1	271	1	1
5	10	0	60	0	272	1	1
5	10	0	14	0	272	1	1
5	10	0	6	0	272	1	1
4	10	0	5	0	272	1	1
9	10	0	7	0	272	1	1
5	10	0	1	0	272	1	1
6	10	0	2	1	272	1	1
9	10	0	14	0	272	1	1
9	10	0	21	0	272	1	1
9	10	0	6	0	272	1	1
9	10	0	5	0	272	1	1
6	10	0	1	1	272	1	1
9	10	0	30	0	272	1	1
9	10	0	60	0	272	1	1
4	10	0	1	1	272	1	1
4	10	0	2	1	272	1	1
8	10	0	14	0	272	1	1
5	10	0	1	1	272	1	1
5	10	0	3	0	272	1	1
5	10	0	2	1	272	1	1
6	10	0	4	0	272	1	1
4	10	0	3	0	272	1	1
3	10	0	2	1	272	1	1
6	10	0	3	1	272	1	1
9	10	0	6	0	272	1	1
6	10	0	2	1	272	1	1
7	10	0	4	0	272	1	1
4	10	0	2	0	272	1	1
1	10	0	1	0	272	1	1
1	10	0	0.25	0	272	1	1
9	10	0	14	0	272	1	1
1	10	0	0.208333333333333	1	272	1	1
2	10	0	0.25	1	272	1	1
2	10	0	1	1	272	1	1
3	10	0	1	1	272	1	1
9	10	0	7	0	272	1	1
9	20	0	60	0	273	1	1
10	20	0	21	0	273	1	1
11	20	0	7	0	273	1	1
9	20	0	5	1	273	1	1
17	20	0	30	0	273	1	1
16	20	0	21	0	273	1	1
12	20	0	2	1	273	1	1
8	20	0	21	1	273	1	1
19	20	0	60	0	273	1	1
18	20	0	60	0	273	1	1
19	20	0	30	0	273	1	1
11	20	0	6	0	273	1	1
19	20	0	21	0	273	1	1
7	20	0	2	1	273	1	1
6	20	0	3	0	273	1	1
19	20	0	14	0	273	1	1
6	20	0	2	1	273	1	1
5	20	0	2	1	273	1	1
10	20	0	5	0	273	1	1
9	20	0	3	1	273	1	1
13	20	0	7	0	273	1	1
8	20	0	3	1	273	1	1
12	20	0	6	0	273	1	1
9	20	0	4	1	273	1	1
11	20	0	5	0	273	1	1
10	20	0	3	1	273	1	1
10	20	0	6	1	273	1	1
11	20	0	6	1	273	1	1
12	20	0	7	1	273	1	1
14	20	0	7	0	273	1	1
11	20	0	7	0	273	1	1
8	20	0	5	0	273	1	1
7	20	0	4	1	273	1	1
13	20	0	7	0	273	1	1
9	20	0	5	0	273	1	1
8	20	0	4	0	273	1	1
9	20	0	60	0	274	1	1
10	20	0	21	0	274	1	1
11	20	0	7	0	274	1	1
9	20	0	5	0	274	1	1
12	20	0	1	1	274	1	1
17	20	0	14	1	274	1	1
19	20	0	30	0	274	1	1
19	20	0	21	0	274	1	1
19	20	0	14	0	274	1	1
18	20	0	21	0	274	1	1
18	20	0	14	0	274	1	1
19	20	0	7	0	274	1	1
18	20	0	7	0	274	1	1
10	20	0	2	1	274	1	1
10	20	0	5	0	274	1	1
11	20	0	1	1	274	1	1
9	20	0	6	0	274	1	1
11	20	0	2	1	274	1	1
10	20	0	3	0	274	1	1
12	20	0	1	1	274	1	1
8	20	0	7	0	274	1	1
9	20	0	3	0	274	1	1
9	20	0	2	0	274	1	1
9	20	0	1	1	274	1	1
10	20	0	1	1	274	1	1
11	20	0	3	0	274	1	1
9	20	0	4	0	274	1	1
10	20	0	2	1	274	1	1
12	20	0	2	1	274	1	1
12	20	0	5	0	274	1	1
8	20	0	3	0	274	1	1
13	20	0	4	0	274	1	1
7	20	0	2	1	274	1	1
11	20	0	2	1	274	1	1
12	20	0	3	0	274	1	1
9	20	0	2	0	274	1	1
9	20	0	60	0	275	1	1
10	20	0	21	0	275	1	1
11	20	0	7	0	275	1	1
9	20	0	5	1	275	1	1
17	20	0	30	0	275	1	1
16	20	0	21	0	275	1	1
12	20	0	2	1	275	1	1
8	20	0	21	0	275	1	1
14	20	0	1	1	275	1	1
10	20	0	7	0	275	1	1
11	20	0	2	1	275	1	1
10	20	0	6	0	275	1	1
10	20	0	5	1	275	1	1
7	20	0	21	0	275	1	1
9	20	0	6	0	275	1	1
10	20	0	3	0	275	1	1
5	20	0	2	1	275	1	1
15	20	0	14	0	275	1	1
8	20	0	2	1	275	1	1
9	20	0	4	1	275	1	1
